age,job,marital,education,default,balance,housing,loan,contact,date,duration,campaign,pdays,previous,poutcome,Purchased?
43,technician,married,secondary,yes,-313,no,yes,cellular,7/7/2017,89,4,-1,0,unknown,no
53,blue-collar,married,primary,no,465,yes,no,cellular,7/7/2017,111,2,-1,0,unknown,no
47,blue-collar,married,primary,yes,25,yes,yes,cellular,7/7/2017,142,3,-1,0,unknown,no
59,management,married,unknown,no,147,no,no,cellular,7/7/2017,119,3,-1,0,unknown,no
39,management,married,primary,no,551,no,yes,cellular,7/7/2017,107,5,-1,0,unknown,no
56,housemaid,married,primary,no,58,no,yes,cellular,7/7/2017,227,6,-1,0,unknown,no
41,services,married,secondary,no,650,yes,no,cellular,7/7/2017,149,5,-1,0,unknown,no
41,housemaid,married,primary,no,1618,yes,no,cellular,7/7/2017,134,2,-1,0,unknown,no
60,retired,married,primary,no,-63,yes,no,cellular,7/7/2017,1434,5,-1,0,unknown,no
58,management,married,primary,no,4850,no,no,cellular,7/7/2017,179,2,-1,0,unknown,no
56,blue-collar,married,primary,no,409,yes,no,telephone,7/7/2017,176,6,-1,0,unknown,no
36,unemployed,single,primary,no,0,yes,no,telephone,7/7/2017,63,6,-1,0,unknown,no
39,management,married,tertiary,no,1007,yes,no,cellular,7/7/2017,86,2,-1,0,unknown,no
46,management,married,primary,no,312,yes,no,cellular,7/7/2017,113,2,-1,0,unknown,no
58,blue-collar,divorced,primary,no,820,yes,no,cellular,7/7/2017,200,4,-1,0,unknown,no
52,management,married,secondary,no,3369,no,no,cellular,7/7/2017,196,2,-1,0,unknown,no
41,services,married,secondary,no,841,yes,no,cellular,7/7/2017,250,2,-1,0,unknown,no
59,blue-collar,married,secondary,no,-1336,no,yes,cellular,7/7/2017,450,2,-1,0,unknown,no
35,unknown,married,primary,no,634,no,no,cellular,7/7/2017,185,2,-1,0,unknown,no
43,management,divorced,secondary,no,0,no,no,cellular,7/7/2017,75,3,-1,0,unknown,no
50,blue-collar,married,primary,no,9301,yes,no,cellular,7/7/2017,136,4,-1,0,unknown,no
49,technician,married,primary,no,486,no,no,telephone,7/7/2017,229,5,-1,0,unknown,no
51,self-employed,married,secondary,yes,34,no,yes,cellular,7/7/2017,200,1,-1,0,unknown,no
39,technician,single,secondary,no,506,yes,no,cellular,7/7/2017,718,2,-1,0,unknown,yes
38,management,married,tertiary,no,1444,yes,no,cellular,7/7/2017,139,2,-1,0,unknown,no
30,services,single,secondary,no,0,yes,no,cellular,7/7/2017,161,2,-1,0,unknown,no
41,technician,married,secondary,no,923,yes,no,cellular,7/7/2017,141,3,-1,0,unknown,no
45,unemployed,divorced,secondary,no,-44,yes,no,cellular,7/7/2017,256,2,-1,0,unknown,no
54,services,divorced,tertiary,no,413,no,no,cellular,7/7/2017,39,9,-1,0,unknown,no
47,admin.,single,secondary,no,3531,yes,no,cellular,7/7/2017,49,6,-1,0,unknown,no
53,management,divorced,tertiary,no,243,yes,no,cellular,7/7/2017,66,2,-1,0,unknown,no
41,blue-collar,married,primary,no,484,yes,no,cellular,7/7/2017,321,3,-1,0,unknown,no
42,blue-collar,divorced,primary,no,213,yes,no,cellular,7/7/2017,434,3,-1,0,unknown,yes
33,services,single,secondary,no,170,no,no,cellular,7/7/2017,782,1,-1,0,unknown,yes
34,self-employed,married,tertiary,no,-236,yes,no,cellular,7/7/2017,118,4,-1,0,unknown,no
54,blue-collar,divorced,secondary,no,1613,yes,no,cellular,7/7/2017,128,3,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,555,no,no,cellular,7/7/2017,104,2,-1,0,unknown,no
59,admin.,married,secondary,no,1914,yes,no,cellular,7/7/2017,126,3,-1,0,unknown,no
38,technician,married,secondary,no,2220,no,no,cellular,7/7/2017,87,2,-1,0,unknown,no
27,admin.,single,secondary,no,450,yes,no,cellular,7/7/2017,107,3,-1,0,unknown,no
59,management,married,tertiary,no,553,yes,no,cellular,7/7/2017,1272,3,-1,0,unknown,yes
31,admin.,single,secondary,no,92,yes,no,cellular,7/7/2017,401,2,-1,0,unknown,no
42,blue-collar,divorced,unknown,no,0,no,no,cellular,7/7/2017,64,2,-1,0,unknown,no
45,blue-collar,divorced,primary,no,1805,no,no,cellular,7/7/2017,758,1,-1,0,unknown,no
37,self-employed,married,secondary,no,1523,no,yes,cellular,7/7/2017,316,2,-1,0,unknown,no
42,blue-collar,divorced,secondary,no,3407,no,no,cellular,7/7/2017,277,2,-1,0,unknown,no
40,blue-collar,married,primary,no,254,yes,no,cellular,7/7/2017,107,3,-1,0,unknown,no
42,unemployed,married,primary,no,11,no,no,cellular,7/7/2017,111,3,-1,0,unknown,no
27,management,single,secondary,no,1609,yes,no,cellular,7/7/2017,360,3,-1,0,unknown,no
45,management,married,tertiary,no,1447,yes,yes,cellular,7/7/2017,461,2,-1,0,unknown,no
43,technician,divorced,tertiary,no,27,no,no,cellular,7/7/2017,412,4,-1,0,unknown,no
41,admin.,married,secondary,no,125,no,no,cellular,7/7/2017,244,4,-1,0,unknown,no
47,unknown,divorced,primary,no,0,no,no,cellular,7/7/2017,240,1,-1,0,unknown,no
47,management,married,primary,no,1797,no,no,cellular,7/7/2017,62,4,-1,0,unknown,no
44,blue-collar,married,primary,no,2,no,yes,telephone,7/7/2017,46,2,-1,0,unknown,no
46,unknown,married,unknown,no,2911,no,no,telephone,7/7/2017,41,9,-1,0,unknown,no
40,admin.,married,secondary,no,1395,yes,yes,cellular,7/7/2017,122,2,-1,0,unknown,no
33,technician,divorced,secondary,no,522,no,yes,cellular,7/7/2017,559,4,-1,0,unknown,no
36,entrepreneur,divorced,tertiary,no,776,no,yes,cellular,7/7/2017,722,3,-1,0,unknown,yes
25,blue-collar,married,primary,no,0,no,no,cellular,7/7/2017,64,1,-1,0,unknown,no
45,technician,married,secondary,no,879,no,no,cellular,7/7/2017,621,2,-1,0,unknown,yes
27,services,single,secondary,no,266,no,yes,cellular,7/7/2017,232,1,-1,0,unknown,no
43,services,married,primary,no,29,no,no,telephone,7/7/2017,259,8,-1,0,unknown,no
37,self-employed,married,secondary,no,1633,no,no,cellular,7/7/2017,629,2,-1,0,unknown,yes
47,management,married,unknown,no,12245,no,no,cellular,7/7/2017,1103,3,-1,0,unknown,no
48,management,married,tertiary,no,666,yes,no,cellular,7/7/2017,317,6,-1,0,unknown,no
30,services,married,secondary,no,-134,yes,yes,cellular,7/7/2017,61,1,-1,0,unknown,no
35,self-employed,married,secondary,no,0,yes,no,telephone,7/7/2017,126,4,-1,0,unknown,no
59,unknown,married,primary,no,1247,no,no,telephone,7/7/2017,66,8,-1,0,unknown,no
46,unemployed,married,secondary,no,926,no,no,cellular,7/7/2017,385,5,-1,0,unknown,yes
43,technician,married,secondary,no,-796,no,no,cellular,7/7/2017,190,4,-1,0,unknown,no
52,retired,married,tertiary,no,493,no,no,cellular,7/7/2017,61,6,-1,0,unknown,no
37,services,married,secondary,no,343,yes,yes,cellular,7/7/2017,74,7,-1,0,unknown,no
45,technician,married,secondary,no,268,no,no,cellular,7/7/2017,96,14,-1,0,unknown,no
54,management,divorced,tertiary,no,92,no,yes,telephone,7/7/2017,86,4,-1,0,unknown,no
28,management,single,tertiary,no,0,no,no,cellular,7/7/2017,94,1,-1,0,unknown,no
42,management,married,unknown,no,6573,yes,no,cellular,7/7/2017,56,4,-1,0,unknown,no
44,services,married,secondary,no,182,yes,yes,cellular,7/7/2017,209,4,-1,0,unknown,no
57,admin.,married,secondary,no,1143,no,no,telephone,7/7/2017,69,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,4044,no,no,cellular,7/7/2017,326,3,-1,0,unknown,no
27,blue-collar,single,secondary,no,77,no,yes,cellular,7/7/2017,497,1,-1,0,unknown,no
51,technician,married,secondary,no,1327,no,no,cellular,7/7/2017,21,2,-1,0,unknown,no
29,admin.,married,secondary,no,488,no,yes,cellular,7/7/2017,223,1,-1,0,unknown,no
57,technician,married,secondary,no,0,no,no,cellular,7/7/2017,236,1,-1,0,unknown,no
59,retired,divorced,secondary,no,23,no,no,cellular,7/7/2017,66,1,-1,0,unknown,no
57,retired,married,primary,no,808,no,no,telephone,7/7/2017,274,1,-1,0,unknown,no
26,services,married,secondary,no,-236,yes,yes,cellular,7/7/2017,459,1,-1,0,unknown,no
36,services,married,secondary,no,-274,no,no,cellular,7/7/2017,217,1,-1,0,unknown,no
35,management,single,tertiary,no,12,no,no,cellular,7/7/2017,289,1,-1,0,unknown,no
40,admin.,single,secondary,no,-1,no,no,cellular,7/7/2017,173,1,-1,0,unknown,no
51,blue-collar,married,primary,no,505,no,yes,cellular,7/7/2017,130,1,-1,0,unknown,no
45,services,divorced,secondary,no,88,no,yes,cellular,7/7/2017,332,1,-1,0,unknown,no
33,blue-collar,single,primary,no,777,no,no,cellular,7/7/2017,263,1,-1,0,unknown,no
53,blue-collar,married,primary,no,0,no,no,cellular,7/7/2017,114,1,-1,0,unknown,no
39,blue-collar,single,primary,no,366,yes,yes,cellular,7/7/2017,166,1,-1,0,unknown,no
43,management,married,tertiary,no,460,no,yes,cellular,7/7/2017,94,1,-1,0,unknown,no
60,blue-collar,divorced,primary,no,3427,no,no,cellular,7/7/2017,169,1,-1,0,unknown,no
28,housemaid,single,primary,no,332,no,no,cellular,7/7/2017,385,1,-1,0,unknown,no
46,technician,married,secondary,no,967,no,no,cellular,7/7/2017,248,3,-1,0,unknown,no
56,management,married,primary,no,21,no,no,cellular,7/7/2017,118,1,-1,0,unknown,no
32,self-employed,single,tertiary,no,2559,no,no,cellular,7/7/2017,889,1,-1,0,unknown,yes
32,admin.,married,secondary,no,1604,no,yes,cellular,7/7/2017,625,1,-1,0,unknown,yes
34,blue-collar,single,primary,yes,-2,no,yes,cellular,7/7/2017,199,1,-1,0,unknown,no
30,management,single,tertiary,no,0,no,no,cellular,7/7/2017,240,1,-1,0,unknown,no
51,blue-collar,married,secondary,no,505,yes,no,telephone,7/7/2017,199,4,-1,0,unknown,no
29,services,married,tertiary,no,0,no,yes,cellular,7/7/2017,158,1,-1,0,unknown,no
35,services,single,secondary,no,2110,no,yes,cellular,7/7/2017,39,1,-1,0,unknown,no
29,blue-collar,married,primary,no,0,yes,no,telephone,7/7/2017,256,15,-1,0,unknown,no
31,blue-collar,single,secondary,no,1,no,yes,cellular,7/7/2017,174,1,-1,0,unknown,no
40,technician,married,unknown,no,0,no,yes,cellular,7/7/2017,161,1,-1,0,unknown,no
29,blue-collar,married,primary,no,57,no,yes,cellular,7/7/2017,461,1,-1,0,unknown,no
44,housemaid,married,primary,no,398,no,no,cellular,7/7/2017,187,3,-1,0,unknown,no
32,services,single,secondary,no,-1139,yes,no,cellular,7/7/2017,201,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,537,no,yes,cellular,7/7/2017,206,6,-1,0,unknown,no
40,technician,married,secondary,no,351,no,yes,cellular,7/7/2017,139,1,-1,0,unknown,no
37,management,single,tertiary,no,0,no,no,cellular,7/7/2017,643,3,-1,0,unknown,no
45,management,single,secondary,no,-57,no,yes,cellular,7/7/2017,262,1,-1,0,unknown,no
55,housemaid,divorced,unknown,no,3068,no,no,cellular,7/7/2017,44,3,-1,0,unknown,no
39,admin.,married,secondary,no,2319,no,no,cellular,7/7/2017,84,1,-1,0,unknown,no
25,technician,single,tertiary,no,437,no,yes,cellular,7/7/2017,121,1,-1,0,unknown,no
41,technician,single,secondary,no,879,no,yes,cellular,7/7/2017,60,4,-1,0,unknown,no
34,technician,single,secondary,no,232,no,no,cellular,7/7/2017,130,1,-1,0,unknown,no
37,admin.,single,secondary,no,-117,no,yes,cellular,7/7/2017,106,1,-1,0,unknown,no
51,retired,married,secondary,no,3003,yes,no,cellular,7/7/2017,149,3,-1,0,unknown,no
35,admin.,single,secondary,no,0,no,yes,cellular,7/7/2017,480,1,-1,0,unknown,no
49,blue-collar,married,primary,no,-167,no,no,cellular,7/7/2017,51,1,-1,0,unknown,no
28,technician,single,secondary,no,909,no,yes,cellular,7/7/2017,532,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,428,no,yes,cellular,7/7/2017,575,1,-1,0,unknown,no
27,management,married,tertiary,no,54,yes,yes,cellular,7/7/2017,72,1,-1,0,unknown,no
45,admin.,divorced,secondary,no,-176,no,yes,cellular,7/7/2017,574,1,-1,0,unknown,yes
34,admin.,divorced,secondary,no,564,no,yes,cellular,7/7/2017,445,1,-1,0,unknown,no
27,services,married,secondary,no,221,no,yes,cellular,7/7/2017,554,1,-1,0,unknown,no
35,services,divorced,secondary,no,35,yes,no,cellular,7/7/2017,129,4,-1,0,unknown,no
48,admin.,married,secondary,no,8,no,yes,cellular,7/7/2017,46,1,-1,0,unknown,no
33,services,single,secondary,no,149,no,yes,cellular,7/7/2017,254,1,-1,0,unknown,no
31,technician,single,secondary,no,475,no,no,cellular,7/7/2017,226,1,-1,0,unknown,no
40,blue-collar,single,unknown,no,29,no,no,telephone,7/7/2017,118,2,-1,0,unknown,no
56,housemaid,divorced,secondary,no,977,no,no,cellular,7/7/2017,1200,1,-1,0,unknown,no
29,blue-collar,single,primary,no,161,no,yes,cellular,7/7/2017,295,1,-1,0,unknown,no
40,management,divorced,tertiary,no,492,no,yes,cellular,7/7/2017,125,2,-1,0,unknown,no
35,admin.,married,secondary,no,0,no,no,cellular,7/7/2017,78,11,-1,0,unknown,no
30,admin.,married,primary,no,40,yes,yes,cellular,7/7/2017,174,1,-1,0,unknown,no
59,blue-collar,married,secondary,no,13718,no,no,telephone,7/7/2017,107,6,-1,0,unknown,no
34,blue-collar,married,secondary,no,205,yes,yes,cellular,7/7/2017,309,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,123,no,yes,cellular,7/7/2017,209,1,-1,0,unknown,no
41,management,married,secondary,no,0,no,yes,cellular,7/7/2017,630,3,-1,0,unknown,no
31,unknown,single,tertiary,no,0,no,no,cellular,7/7/2017,57,1,-1,0,unknown,no
58,blue-collar,married,secondary,no,2146,no,no,cellular,7/7/2017,206,3,-1,0,unknown,no
35,blue-collar,married,primary,no,63,no,yes,cellular,7/7/2017,243,2,-1,0,unknown,no
27,technician,married,secondary,no,-428,no,no,cellular,7/7/2017,451,1,-1,0,unknown,no
40,management,married,tertiary,no,0,no,no,cellular,7/7/2017,111,1,-1,0,unknown,no
52,technician,divorced,tertiary,yes,-1014,no,yes,cellular,7/7/2017,154,1,-1,0,unknown,no
38,technician,married,secondary,no,-228,yes,no,cellular,7/7/2017,162,4,-1,0,unknown,no
30,blue-collar,single,secondary,no,-42,no,no,cellular,7/7/2017,86,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,218,no,yes,cellular,7/7/2017,448,1,-1,0,unknown,no
57,blue-collar,married,primary,no,282,no,yes,cellular,7/7/2017,261,12,-1,0,unknown,no
29,services,married,secondary,no,123,no,yes,cellular,7/7/2017,151,1,-1,0,unknown,no
48,blue-collar,married,primary,no,14,no,yes,cellular,7/7/2017,120,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,247,no,yes,cellular,7/7/2017,199,1,-1,0,unknown,no
31,housemaid,married,unknown,yes,-6,no,yes,telephone,7/7/2017,94,2,-1,0,unknown,no
38,housemaid,divorced,secondary,no,216,no,no,cellular,7/7/2017,97,3,-1,0,unknown,no
29,technician,married,secondary,no,-28,no,no,cellular,7/7/2017,531,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,326,yes,yes,cellular,7/7/2017,112,1,-1,0,unknown,no
31,admin.,single,secondary,no,119,no,no,cellular,7/7/2017,80,1,-1,0,unknown,no
34,blue-collar,married,primary,no,69,no,no,telephone,7/7/2017,41,1,-1,0,unknown,no
29,blue-collar,married,primary,no,707,no,no,cellular,7/7/2017,210,1,-1,0,unknown,no
44,housemaid,married,primary,no,-227,no,yes,cellular,7/7/2017,153,1,-1,0,unknown,no
41,blue-collar,single,secondary,yes,1085,yes,yes,cellular,7/7/2017,599,1,-1,0,unknown,yes
34,blue-collar,divorced,secondary,no,368,no,yes,cellular,7/7/2017,2201,1,-1,0,unknown,no
35,entrepreneur,married,primary,yes,25,no,yes,cellular,7/7/2017,236,1,-1,0,unknown,no
43,management,divorced,tertiary,no,-132,yes,yes,cellular,7/7/2017,532,2,-1,0,unknown,no
59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7/7/2017,849,1,-1,0,unknown,yes
46,management,married,secondary,no,700,no,yes,cellular,7/7/2017,136,1,-1,0,unknown,no
55,blue-collar,single,secondary,no,82,no,yes,cellular,7/7/2017,500,1,-1,0,unknown,no
41,housemaid,married,primary,no,1529,no,no,cellular,7/7/2017,61,6,-1,0,unknown,no
59,management,single,tertiary,no,623,yes,no,cellular,7/7/2017,212,4,-1,0,unknown,no
39,technician,married,secondary,no,-241,yes,yes,cellular,7/7/2017,337,4,-1,0,unknown,no
26,technician,divorced,tertiary,no,278,yes,yes,cellular,7/7/2017,1467,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1834,yes,no,cellular,7/7/2017,117,3,-1,0,unknown,no
32,technician,single,secondary,no,-398,no,yes,cellular,7/7/2017,387,2,-1,0,unknown,no
41,technician,divorced,secondary,no,0,no,no,cellular,7/7/2017,353,4,-1,0,unknown,no
29,services,married,secondary,no,-597,no,no,cellular,7/7/2017,500,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,16,no,no,cellular,7/7/2017,387,1,-1,0,unknown,no
37,admin.,married,secondary,no,10,no,yes,cellular,7/7/2017,162,2,-1,0,unknown,no
50,admin.,single,secondary,no,-79,no,yes,cellular,7/7/2017,70,1,-1,0,unknown,no
27,management,single,tertiary,no,338,no,yes,cellular,7/7/2017,535,1,-1,0,unknown,no
47,management,married,tertiary,no,-50,no,yes,cellular,7/7/2017,175,1,-1,0,unknown,no
47,technician,single,secondary,no,-239,yes,yes,cellular,7/7/2017,973,3,-1,0,unknown,yes
47,housemaid,married,tertiary,no,333,no,no,telephone,7/7/2017,141,1,-1,0,unknown,no
51,services,married,secondary,no,867,yes,no,cellular,7/7/2017,422,3,-1,0,unknown,no
57,retired,married,secondary,no,-37,no,yes,cellular,7/7/2017,354,1,-1,0,unknown,no
44,technician,divorced,secondary,no,0,yes,no,cellular,7/7/2017,835,4,-1,0,unknown,no
51,management,married,tertiary,no,1392,no,no,cellular,7/7/2017,511,3,-1,0,unknown,no
28,blue-collar,married,primary,no,-196,no,no,cellular,7/7/2017,209,1,-1,0,unknown,no
41,admin.,single,secondary,no,0,yes,yes,cellular,7/7/2017,166,1,-1,0,unknown,no
30,management,single,secondary,no,269,no,yes,cellular,7/7/2017,1165,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,913,yes,no,cellular,7/7/2017,113,4,-1,0,unknown,no
32,admin.,single,secondary,no,-267,no,yes,cellular,7/7/2017,98,1,-1,0,unknown,no
40,services,married,secondary,no,193,yes,yes,cellular,7/7/2017,190,1,-1,0,unknown,no
31,services,single,secondary,no,78,yes,yes,cellular,7/7/2017,104,1,-1,0,unknown,no
30,unemployed,married,secondary,no,85,yes,yes,cellular,7/7/2017,88,1,-1,0,unknown,no
25,services,single,secondary,no,111,no,yes,cellular,7/7/2017,316,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,226,no,no,telephone,7/7/2017,211,2,-1,0,unknown,no
49,blue-collar,married,primary,yes,-354,no,yes,cellular,7/7/2017,455,1,-1,0,unknown,no
32,admin.,single,secondary,no,212,no,no,cellular,7/7/2017,830,5,-1,0,unknown,yes
52,blue-collar,married,primary,no,9444,no,no,cellular,7/7/2017,271,3,-1,0,unknown,no
35,management,single,tertiary,no,14,no,no,cellular,7/7/2017,167,2,-1,0,unknown,no
60,retired,divorced,tertiary,no,468,no,no,cellular,7/7/2017,108,2,-1,0,unknown,no
33,blue-collar,single,primary,yes,-15,no,yes,cellular,7/7/2017,326,2,-1,0,unknown,no
43,management,married,tertiary,no,1530,no,no,cellular,7/7/2017,91,3,-1,0,unknown,no
42,admin.,married,secondary,no,1133,yes,no,cellular,7/7/2017,375,3,-1,0,unknown,no
50,technician,married,unknown,no,680,no,no,cellular,7/7/2017,457,5,-1,0,unknown,no
33,services,single,secondary,no,329,yes,yes,cellular,7/7/2017,227,4,-1,0,unknown,no
42,technician,married,secondary,no,473,yes,no,cellular,7/7/2017,216,5,-1,0,unknown,no
26,blue-collar,single,secondary,yes,-8019,no,yes,cellular,7/7/2017,299,3,-1,0,unknown,no
25,technician,single,tertiary,no,226,no,no,cellular,7/7/2017,366,2,-1,0,unknown,no
26,admin.,married,secondary,no,383,yes,yes,cellular,7/7/2017,238,2,-1,0,unknown,no
39,admin.,divorced,secondary,no,1,no,yes,cellular,7/7/2017,281,1,-1,0,unknown,no
39,services,married,secondary,no,27,no,yes,cellular,7/7/2017,290,1,-1,0,unknown,no
31,technician,single,secondary,no,49,yes,no,cellular,7/7/2017,234,1,-1,0,unknown,no
52,unemployed,married,tertiary,no,1023,no,no,cellular,7/7/2017,107,6,-1,0,unknown,no
28,admin.,single,secondary,no,1507,no,no,cellular,7/7/2017,92,1,-1,0,unknown,no
46,blue-collar,married,primary,no,3969,no,no,telephone,7/7/2017,46,5,-1,0,unknown,no
28,services,single,secondary,no,198,no,no,cellular,7/7/2017,159,1,-1,0,unknown,no
54,housemaid,married,secondary,no,0,no,yes,cellular,7/7/2017,97,1,-1,0,unknown,no
45,blue-collar,married,primary,no,55,no,no,cellular,7/7/2017,112,3,-1,0,unknown,no
58,entrepreneur,married,primary,no,124,yes,no,cellular,7/7/2017,293,7,-1,0,unknown,no
42,blue-collar,single,secondary,no,419,no,no,cellular,7/7/2017,88,3,-1,0,unknown,no
34,blue-collar,single,secondary,no,-72,yes,no,cellular,7/7/2017,273,5,-1,0,unknown,no
50,technician,married,secondary,no,0,no,no,cellular,7/7/2017,152,2,-1,0,unknown,no
59,blue-collar,married,primary,no,3372,no,no,cellular,7/7/2017,87,1,-1,0,unknown,no
56,blue-collar,married,secondary,no,58932,no,no,telephone,7/7/2017,339,2,-1,0,unknown,no
58,technician,divorced,secondary,no,-354,yes,yes,cellular,7/7/2017,98,1,-1,0,unknown,no
31,management,married,tertiary,no,-513,no,yes,cellular,7/7/2017,124,1,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,916,no,no,cellular,7/7/2017,244,4,-1,0,unknown,no
25,services,single,secondary,no,402,no,yes,cellular,7/7/2017,264,1,-1,0,unknown,no
32,blue-collar,single,secondary,no,22,no,no,cellular,7/7/2017,280,1,-1,0,unknown,no
